2025-08-04 07:57:48,998 [1] INFO  App - DreamPoeBot Version: 0.3.26.46
Path: E:\DreamPoeBot_v3.26.17-Stable\DreamPoeBot\<ExeName>
Arguments: E:\DreamPoeBot_v3.26.17-Stable\DreamPoeBot\DreamPoeBot.exe --autostart --config:Default --pid:37260 --silent

OS Name: Майкрософт Windows 10 Домашняя
OS Version: 10.0.19045
OS Architecture: 64-разрядная
InstalledUICulture: ru-RU [Russian (Russia)]
CurrentUICulture: ru-RU [Russian (Russia)]
CurrentCulture: ru-RU [Russian (Russia)]

2025-08-04 07:58:11,468 [13] INFO  Utility - [Initialize] ow
2025-08-04 07:58:11,528 [13] INFO  Utility - [Initialize] ExPlugins.ItemFilterEx.ItemFilterEx
2025-08-04 07:58:11,539 [13] INFO  Utility - [Initialize] dF
2025-08-04 07:58:11,551 [13] INFO  Utility - [Initialize] IF
2025-08-04 07:58:11,553 [13] INFO  Utility - [Initialize] ObjectExplorer.ObjectExplorer
2025-08-04 07:58:11,577 [13] INFO  Utility - [Initialize] uF
2025-08-04 07:58:11,606 [13] INFO  Utility - [Initialize] PatherExplorer.PatherExplorer
2025-08-04 07:58:11,614 [13] INFO  Utility - [Initialize] yc
2025-08-04 07:58:11,632 [13] INFO  Utility - [Initialize] ExPlugins.StashManager.StashManager
2025-08-04 07:58:11,681 [13] INFO  Utility - [Initialize] Pc
2025-08-04 07:58:11,682 [13] INFO  PluginManager - [Enable] z0
2025-08-04 07:58:11,683 [13] INFO  PluginManager - [Enable] Legacy.DevTab.DevTab
2025-08-04 07:58:11,683 [13] INFO  PluginManager - [Enable] PluginLoader.PluginLoader
2025-08-04 07:58:11,683 [13] INFO  PluginManager - [Enable] gw
2025-08-04 07:58:11,684 [13] INFO  PluginManager - [Enable] pw
2025-08-04 07:58:11,684 [13] INFO  PluginManager - [Enable] ExPlugins.ItemFilterEx.ItemFilterEx
2025-08-04 07:58:11,684 [13] INFO  PluginManager - [Enable] ObjectExplorer.ObjectExplorer
2025-08-04 07:58:11,810 [1] DEBUG BotManagerGui - Current 'Bot' set to MapBotEx.
2025-08-04 07:58:12,003 [1] DEBUG RoutineManagerGui - Current 'Routine' set to SqRoutine.
2025-08-04 07:58:12,353 [1] DEBUG MoverManagerGui - Current 'PlayerMover' set to SkillPlayerMoverEx.
2025-08-04 07:58:12,401 [13] INFO  BotWindow - Registering default Hotkeys:
2025-08-04 07:58:12,404 [13] INFO  BotWindow - 
GuideText
GuideLink
2025-08-04 07:58:12,432 [13] INFO  BotManager - [Start] Now creating the BotThread.
2025-08-04 07:58:12,666 [36] INFO  BotManager - [Start] ExPlugins.MapBotEx.MapBotEx
2025-08-04 07:58:12,669 [36] ERROR GlobalLog - [MapBotEx] Hotkey for opening portal not set! Consider setting it in config. [Ingame settings -> Input -> Portal]
2025-08-04 07:58:12,670 [36] INFO  ItemEvaluator - [ItemEvaluator] Instance = DreamPoeBot.Loki.Bot.DefaultItemEvaluator.
2025-08-04 07:58:12,853 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [MainUtilityTask] This task places any item left on the cursor into the inventory..
2025-08-04 07:58:12,855 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [LeaveAreaTask] Task to prematurely leave an area..
2025-08-04 07:58:12,856 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [AfkTask] Persistent AFK Task.
2025-08-04 07:58:12,856 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [HandleFollowersTask] Task to handle follower invites/kicks..
2025-08-04 07:58:12,856 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [HandleBlockingChestsTask] This task will handle breaking any blocking chests that interfere with movement..
2025-08-04 07:58:12,856 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [HandleBlockingObjectTask] Task that handles various blocking objects..
